Comment,Label
"gửi TIKI, Đây là lần thứ 2 tôi đặt nồi chiên không dầu, không giao hàng đúng dự kiến, không thông báo trước: Lần 1: Giao hàng thông thường, vào cuối ngày giao hàng dự kiến => thông báo giao trễ 4 ngày => Tôi thông báo hủy Vì tôi không thể đợi được, nhưng vẫn treo trên phần quản lý đơn hàng( ĐH: #338887272) Lần 2: Chọn sản phẩm khác có giao nhanh 2H, quá hẹn 2h40 chưa thấy giao hàng, không thấy thông báo gì => hủy tiếp nhé TIKI? ( ĐH: #245609232 ) Chia sẻ ra đây để mọi người cùng biết, đừng xem quảng cáo và quá tin tưởng và dịch vụ của TIKI",negative
"Sản phẩm không được tốt như quảng cáo, Nồi mỏng dính, lớp chống dính thì dùng vài lần là bong. Màn hình cảm ứng thì thi thoảng chập lỗi không hiện gì, thi thoảng thì bị bốc hơi nước lên màn hình. Có lúc dùng thì chiên rất nhanh vàng, có lúc chập chập mãi không thấy nóng, không vàng, không chín. Có thể Sản phẩm bị lỗi nên mong TIKI trả lời về vấn đề bảo hành sản phẩm trong thời gian sớm nhất!",negative
"nồi dùng tạm được nhưng lớp chống dính không tốt lắm dễ bong, khay đựng bằng inox cảm giác cầm không chắc tay lắm, năng suất cũng không cao mình nướng 200 độ nhưng cũng không thấy đã bằng 1 số nồi khác cùng nhiệt độ",negative
"Đã mua sp đc 1 năm, về dùng được mấy tháng thì phía trong bị bong tróc. Gần đây nồi bị lỗi không vào điện, gửi bảo hành hoặc sửa chữa thì báo bong tróc không chịu sửa hay bảo hành. Mang ra ngoài show của lock&lock thì từ chối nhận do mua trên tiki. Mọi người xem xét trước khi mua sản phẩm vì nếu hỏng hóc thì rất khó để đc bảo hành hoặc sửa chữa... buồn cho 1 sản phẩm hơn 4 triệu",negative
"đọc comment người dùng trước mình nghĩ sản phẩm rất hoàn hảo và ngon. tuy nhiên khi dùng thực tế thấy bình thường. mình đọc kỹ hướng dẫn về cách làm nhưng không ưng ý kết quả, thời lượng toàn tăng thêm so với hướng dẫn. máy cũng khá cồng kềnh. tuy nhiên, đây cũng không phải sản phẩm tệ vì không cần canh khi chiên, chỉ đặt nhiệt độ, tiện. SP chỉ là không như kỳ vọng thôi. à, rửa cũng hơi cực.",neutral
"Nồi hoạt động y hệt nồi nướng, bỏ vào chọn nhiệt độ với thời gian thì nó sẽ nướng thức ăn lên thôi. Chỉ khác là lòng nồi để cao hơn đáy dưới nên mỡ rớt xuống. Rán ba chỉ nhiều mỡ thì sẽ giòn ngon, rán lâu như tóp mỡ ý. Chứ các món khác như kiểu thịt viên, cá rán thì hơi khô, phải phết mỡ nhiều lên bề mặt. Nồi này mình mua Tiki sale còn 1tr7, mình nhập thêm mã giảm giá + ưu đãi của zalo pay giảm thêm tầm 200k nữa là còn có 1tr5. Giá rẻ, nồi y hình, nấu 3 lần chưa thấy bong tróc như 1 số nhận xét. Nếu giá sale thì mình nghĩ các bạn mua thử cũng ok, nấu dễ, rảnh tay nấu món khác trong lúc chờ",positive
"Mình đã mua và đã gửi trả dù chưa sử dụng. Nồi nhìn vào chất liệu giống như đồ nhựa tái chế, rổ chiên với khớp nối mà mối hàn thô sơ nhìn thấy ghế. Không hiểu sao nồi lock and lock mà tệ vậy. Các bà nội trợ không nên mua nha.",Negative
"sau một thời gian sử dụng mình nhận thấy nồi chiên rất ngon, không bị văng dầu mỡ, vận hành tốt, giá cả hợp lý nhưng nhược điểm duy nhất là lớp chống dính, sử dụng khoảng 5 lần trở lên là rổ chiên bắt đầu có hiện tượng bong tróc, mới đầu là những chấm li ti sau đó lớn dần lên, không biết sử dụng lâu dài có sao không. Bạn nào có đi bảo hành rồi thì reply nhé!",
Mình từng mua nhiều của Lock Lock qua Tiki. Nhưng có đơn hàng mua sản phẩm này CÓ VẤN ĐỀ: Hàng mình chưa nhận mà phần mềm đã báo Đã giao hàng thành công. Gọi lên tổng đài nhận 3 hôm nay rồi hàng vẫn chưa đến. (Mình dùng Tiki Now 29K),negative
"Mình đặt mua sản phẩm này vào ngày 16/08, dự kiến giao là 17/8 sau đó mình đã gọi lên để dời ngày giao sang 18/8. Tuy nhiên, mình đợi đến 21/08 vẫn chưa nhận được hàng, hơi thất vọng với service của Tiki vì giao trễ cũng không gọi báo khách hàng chỉ khi khách gọi lên hỏi thì mới hối bên bộ phận vận chuyển.",negative
"Tôi có mua nồi chiên không dầu và thanh toán bằng thẻ Visa TPbank, theo thông báo của Tiki thì tôi được giảm giá 150k khi thanh toán bằng thẻ. Tuy nhiên tài khoản của tối vẫn bị trừ toàn bộ theo giá sản phẩm, tôi đã gọi điện phản ảnh từ ngày 17/8/18 sau khi nhận được hàng nhưng đến này vẫn chưa được xử lý. đề nghị Tiki sớm giải quyết. xin cảm ơn",negative
"Mình rất thường xuyên mua hàng của tiki, trước đây giao hàng khá nhanh nhưng dạo này giao hàng lâu. Đây là lần đầu tiên mua hàng điện tử trên tiki nhưng khi nhận thì sản phẩm không như mong muốn, mặc dù hàng chính hãng có phiếu bảo hành nhưng các chi tiết được gia công cẩu thả và không đẹp, đã vậy còn bị lỗi không sử dụng được. Và cũng chưa đổi trả lại được. Hy vọng sẽ đổi trả lại được trong tuần này.",negative
"vừa đủ theo nhu cầu cá nhân. đồ chiên ra khô hơn nướng luôn. chống dính dở như mọi người nói ở trên, ban đầu không tin nghĩ chắc xài không kỹ, mua về mới tin là dở thiệt, xài 2 lần rửa nhẹ nhàng mà cũng dính. ai dùng cho sức khỏe, hạn chế dầu mỡ thì được",negative
"Nồi chắc chắn, vận hành êm và thức ăn ngon, nhưng có 1 nhược điểm là lớp chống đinh không bền, mình xài được 5 6 lần là bắt đầu bong nhẹ 1 vài chỗ, mặc dù đã dùng mút mềm lau chùi. Dùng thêm vài vần nữa thì thôi xong luôn, đang liên hệ bảo hành.",neutral
Nhân viên giao hàng đòi giao bằng được nhưng nhà mình không có ai ở nhà nên cuối cùng phải gửi ở chỗ trông xe. Mình có góp ý là nếu không có tuỳ chọn giao hàng vào cuối giờ đi làm thì các bạn có thể giao lại vào ngày hôm sau được không?,negative
"Sản phẩm gọn, nồi lồng tháo ra được, dễ chùi rửa, sản phẩm phù hợp với gia đình nhỏ.Tiki giao hàng đúng hẹn. Mình hài lòng với đơn hàng này, tiếp tục ủng hộ Tiki.",positive
"Ban đầu sử dụng rất hài lòng, nhất là chiên chả giò, cá viên. Với thịt, cá, cánh gà thì nướng ngon hơn. Mình sử dụng rất thường xuyên. Mình không hài lòng ở chỗ rổ chiên mau bong tróc lớp chống dính quá, sau bong tróc thì bị gỉ sét. Hãng có bảo hành nội dung này không. Mình có thể lót giấy bạc bên trong rổ chiên khi nấu không.",neutral
"Nhìn chung là OK, rất phù hợp với giá tiền. Khuyên dùng! Khi dùng nên để nhiệt độ 180 độ C thì thời gian chiên 1kg cá hoặc gà sẽ nhanh hơn (chỉ khoảng 35 phút), nếu chỉnh nhiệt độ thấp hơn thì thời gian chiên sẽ rất lâu.",positive
Lúc mới mua : hài lòng ở khâu đóng gói và giao hàng của tiki . Thời gian đầu mình sử dụng thấy rất tiện lợi chỉ việc bấm là để máy chạy tuy thời gian có hơi lâu nhưng rảnh rỗi để làm việc khác. Nhưng lớp chống dính của nồi rất dở sau vài lần dùng là có biểu hiện bong tróc. Mình không dùng đồ chùi xoong để rửa mà dùng khăn mỏng lau chùi. Hiện tại phải mua vỉ nướng để lót vào vì khi chiên lớp chống dính thường dính vào đồ ăn .,negative
"Lớp chống dính dùng được vài lần đã bong tróc, bám vào thịt nướng ko biết có độc hại không. Với sản phẩm như vậy cho dù có giảm giá cũng khongo đáng mua. Hình thức bên ngoài ổn nhưng lồng chiên bên trong tệ quá, lớp chống dính thua chảo chống dính hạng trung",negative
"Tôi mua máy trên tiki ngày 30/3/2018. Mã đơn hàng 747246300, sau khi nhận hàng tôi đi công tác 1 tháng, hôm nay Giỗ tổ mang máy ra dùng, nồi chạy được khoảng 2 phút thì màn hình tắt, sau đó nồi ngỏm luôn. Rút điện cắm lại cũng không làm việc. Giờ tôi cần liên lạc đâu để đổi nồi hoặc trả lại hoặc bảo hàng? Cám ơn",negative
"Cứ mỗi lần bật nồi để sử dụng, ví dụ cài thời gian 10 phút thì làm lại lần 2 nồi đều báo lỗi, màn hình hiện lên chữ EI hay EL gì đó. Và sau đó, phải để nguội nồi thì mới tiếp tục sử dụng được. Như vậy, thực phẩm không chín để đưa vào bữa ăn. Ngay lần đầu tiên khi nhận nồi về đã bị như vậy, nhưng sau vài lần sử dụng tiếp theo thì vẫn báo lỗi như trên Đề nghị Tiki hỗ trợ xử lý. Cám ơn Tiki!",negative
"Hàng được giao sớm hơn dự kiến mấy ngày. Bao gói rất cẩn thận. Thái độ nhân viên giao hàng lịch sự, ân cần. Lồng nướng nhỏ hơn mình nghĩ. Hiện tượng mỡ bắn lung tung, ám mùi dầu mỡ khi sử dụng nồi này gần như bằng không. Mình đã chiên thử các món: 1. Nem: Không bắt mắt, giòn và ngon bằng chiên dầu (mặc dù ăn vẫn thơm ngon). Tuy nhiên, nếu chiên lần 1 bằng chiên dầu, cất trữ tủ lạnh, lần sau chiên bằng nồi này thì cực hợp lý: không còn hiện tượng ngấm dầu nhiều như cách chiên thông thường. Giảm ngán, ngấy. 2. Thịt vai (hay thịt rọi) chiên vào nồi này thì tuyệt: Thơm ngon và loại được kha khá mỡ",positive
"Sản phẩm tốt, tiện lợi, đồ ăn loại bỏ được mỡ, tuy nhiên rổ chiên hơi mỏng, chống dính chưa tốt lắm, khi chiên có hơi kêu do quạt thổi không khí. So với các sản phẩm khác cùng giá sau khi đã khuyến mại thì xứng đáng. Có hướng dẫn chiên, rán các món ăn thông dụng. Hài lòng.",positive
"mình đã nhận được hàng dùng ban đầu chưa thấy gì phàn nàn, nhưng thấy chỗ màn hình hiển thị thì thi sau khi đun có thấy đọng hơi nước chắc không ảnh hưởng gì",neutral
"Mình mới nhận được nồi, kiểm tra thấy bị lỗi như vậy. Hai góc chênh nhau. Chưa dám sử dụng nên không biết chất lượng thế nào",negative
Mới đầu dùng cũng ok nhưng sau 1 năm sử dụng bị mất phần chống dính trong nồi và bị rỉ lòng nồi,negative
"Nồi chiên không dầu có ưu điểm là không phải bỏ dầu và không phải đứng chiên nhưng rửa mệt hơn, tốn nước hơn thay vì cái chảo rửa 1 cái là xong còn nồi này phải rửa lòng nồi và rỗ, lớp chống dính thì nhanh bay",negative
"Mình mới mua cái này, nhưng sao màn hình hiển thị nó cứ bị mờ kiểu hơi nước là sao nhỉ ? Có phải do bị lỗi không các bạn?",negative
"Giao hàng nhanh, đóng gói cẩn thân. Nồi đẹp, dễ sử dụng. Chiên thịt ngon, chiên chả cuốn giòn, nhanh. Tuy nhiên khay rất dính, kể cả quét dầu ăn lên vẫn dính, tốt nhất nên lót giấy bạc hoặc giấy nến ( tốn và mất công thêm tí)",positive
Mình vừa mua nhưng sao phần tay cầm ở trước không nhấc lên được vậy. Tiki có thể giải thích cho mình được không,negative
"Sử dụng ít mà Lòng nồi dở ẹt, bong tróc lớp chống dính",negative
"Mình mua nồi này tặng cho bà mình.thấy nhiều bạn nói lớp chống dính không tốt, cũng hơi lo! Tuy nhiên qua vài lần sử dụng, bà mình có vẻ rất thích. Vì thức ăn ít tốn dầu mỡ,tiết kiệm thời gian,... Chỉ có điều chế biến thức ăn không được vàng đều và đẹp như quảng cáo. Tuy nhiên thức ăn sau khi chế biến xong mình thấy như vậy cũng khá hài lòng rồi.",positive
Sản phẩm bị lỗi! Đóng nắp không khít mép! Mong tiki phản hồi sớm!,negative
"mình đặt hàng hôm 10/11 và đến 4/12 mới nhận được hàng. Không có phiếu mua hàng kèm theo. chưa sử dụng sản phẩm nên chưa biết nhưng tổng quan tay cầm cảm giác lỏng lẻo, khay bên trong trông hơi đểu không biết làm đồ ăn có đảm bảo không. Mới khui nhìn thử chưa sử dụng nên cũng chưa đánh giá được nhiều.",negative
"Thực chất là lò nướng nên làm các món thịt, sườn nướng thì rất ngon. Món khoai tây chiên phải luộc trước khoai rồi phết dầu, khoai cũng giòn nhưng nhanh ỉu, được khoảng 80% so với khoai tây chiên bình thường. Nếu nhà ít người (3 người) và thường xuyên ăn đồ nướng thì nên mua. Không thì với giá tiền này (đã khuyến mãi) thừa sức mua cái lò nướng to (khoảng 35l) làm được nhiều món hơn. Ưu điểm của nồi này so với lò nướng to: nhỏ gọn, rửa dễ dàng hơn, thời gian làm nóng lò cũng nhanh hơn. À, so với lò nướng có quạt đối lưu thì nồi này lúc chạy kêu cũng khá to",neutral
"Lần đầu mua hàng của tiki mà cảm thấy thất vọng. Chỗ tay cầm nhựa phần để trong lò được làm từ nhựa rất kém chất lượng, Nhựa dùng trong thực phẩm mà còn thua nhựa tái chế dùng cho mấy cái thau rửa mặt. Vậy sao dám sử dụng được. Phần nhựa bóng tuy đẹp nhưng cạnh rất sắc, đụng có thể đứt tay. Mình mới nhận hàng mở ra coi xong đóng thùng lại luôn. Hôm sau gọi tiki yêu cầu trả hàng thì được thông báo là hàng khui thùng rồi không trả được, trong khi mình chưa sử dụng gì chỉ mới mở thùng ra coi thử sản phẩm xong đóng lại y nguyên.",negative
"Tiki giao hàng nhanh, đóng gói cẩn thận, thêm 12k vận chuyển cồng kềnh nên an tâm. Nồi dùng khá ưng.",positive
"Mình mua nồi chiên không dầu của Lock and Lock vì rất tin tưởng thương hiệu này. Tuy nhiên khi nhận sản phẩm, xem chi tiết thì hơi thất vọng. Phần nút bấm ở tay cầm và các chi tiết nhựa ở bộ phận tay cầm rất thô, không tinh xảo, các gờ nhựa nổi lên, nhìn xấu, vì vậy cũng khó gỡ rổ chiên ra khỏi lồng, mình nghĩ lý do là nhựa ở các khớp nối được đúc không tốt. Phần 2 ốc vít gắn tay cầm với rổ chiên có cảm giác không chắc chắn, nếu chiên đồ nặng thì không ổn. Vì vậy mình đánh giá sản phẩm là 3 sao, tương đương với chấp nhận được.",neutral
"Mình vừa mua, về sản phẩm không sử dụng được, tiki đã nhận lại hàng để kiểm tra, đang đợi phản hồi, chưa nhận được kết quả, nhận được kết quả mình sẽ phản hồi thêm",neutral
"Giao hàng nhanh, đóng gói cẩn thận (Cho 4 sao về vấn đề giao nhận). Không phiếu bảo hành và phiếu giao hàng (Có gọi tiki hỏi, được thông báo là tiki có lưu lại đơn hàng rồi, có gì nhớ tháng mua để tiki tra cứu lại) Mới lấy ra dùng một lần, rửa cũng rất cẩn thận (ngâm rồi mới rửa) mà rổ chiên đã chóc 1 chấm lớp chống dích. Không biết dùng lần 2, lần 3 sao đây?",negative
"Chống dính cực dở, lúc mới mua xài ok, sau vài lần chiên ko đc giòn nữa, hay bị lỗi và tay cầm thì cực tệ luôn, kéo tới kéo lui lắc lắc mấy lần mới khớp đc cái nồi, đúng là đồ km giảm giá, tiền nào của nấy, hix:(((",negative
"mua ngay đợt giảm giá, mừng húm, ai ngờ mua từ thứ 6 hẹn thứ 4 giao, thu 4 gọi điện tiki bảo lấy hàng từ hà nội xuống,hàng đã ở tphcm nên chờ thêm 1 2 ngày nữa. hôm nay thứ 6 vào tra trạng thái đơn hàng cũng vẫn là chưa vận chuyển, chiều nay mà tiki ko giao hàng thì mình huỷ đơn hàng, mua tiki cũng nhiều, lần đầu mua hàng giảm giá ko ngờ thất vọng vậy.",negative
"Mình order, nhận được hàng rất nhanh với dịch vụ tikinow. Tuy nhiên khi mở kiểm tra sản phẩm, không thấy Phiếu bảo hành, chỉ có 1 sách hướng dẫn mỏng tiếng Việt, các bộ phận bên trong ko thấy tem hay khắc chữ L&L. Gọi tổng đài thì được giải đáp là Phiếu mua hàng cũng bảo hành được và bảo hành tại tiki. Từ các thông tin trên làm mình nghi ngờ không biết đây có phải là sản phẩm chính hãng L&L?( chưa dùng nồi nên chưa đánh giá được chất lượng, tạm để 3*",neutral
"Nồi chiên tiện lợi, dễ sử dụng. Hạn chế tối đa dầu mỡ, tuy nhiên không được giòn hay vàng đều như chiên bằng chảo.",neutral
Giao hàng nhanh mẫu mã đẹp. Mình mới nhận hàng 2 hôm thử nướng khoai với cá khá là hài lòng,positive
Nồi mới nhưng bị lỗi. Khi nấu tiếng quạt kêu rất to,negative
"Giao hàng siêu nhanh, đóng gói chắc chắn. Thao tác đơn giản, nướng thịt siêu ngon. Mình chỉ băn khoăn là mép nồi không được khớp.",positive
Hàng thì ok nhưng giao hàng quá lâu. Đánh giá 1* cho đơn vị vận chuyển Best Express,negative
Nồi rất tiện. Thích hợp với gia đình nhỏ ít người. Có vài chi tiết chưa sắc xảo lắm nhưng với tầm giá này thì cũng ok ( Tiki sale gần 50% ),positive
"Hầu như ngày nào mình cũng dùng. Rất hài lòng. Nồi điện tử có nhiều chế độ thịt cá, tôm... Tuy nhiên khuyết điểm duy nhất là dung tích hơi nhỏ.",positive
"Chiên các loại thịt rất ngon, đặc biệt là cánh/ đùi gà-rất giòn và loại bớt chất béo. Dùng nồi rất nhàn, chỉ cần bỏ nguyên liệu vào, hẹn giờ lấy ra, đỡ tốn thời gian canh, bếp đỡ ám mùi và văng dầu. Điểm trừ là lớp chống dính rất dễ tróc, mình mới xài vài lần và đã cẩn thận rửa bằng khăn mềm nhưng vẫn bị tróc",positive
"Mình mua 1 cái, khay chống dính bên trong bị bong tróc, đã phản ánh và được bảo hành đổi sản phẩm khác, nhưng khi sử dụng đc 1 lần thì khay vẫn bị bong tróc. Nồi chiên thật sự rất tiện lợi nhưng về chất lượng Sản phẩm của hãng thì đúng thật rất dở tệ",negative
"Mình mua 2 chiếc cho nhà mình và nhà chị mình. Nhận xét của mình là: lẫy nhựa trông như hàng gia công, chiên lần đầu có mùi nhựa khét, cái nhà chị mình chiên 1-2 lần bị bong ngay lớp chống dính. Thất vọng lắm. Làm thủ tục hoàn trả 1 cái thì mãi chả có ai đến lấy xong chán quá mình lôi ra xài thì hôm sau tiki cho người qua lấy. Hic, nói chung lần đầu tiên thất vọng với 1 sản phẩm của tiki.",negative
"Mình đặt hàng 27/4 hôm nay 28/4 đã nhận được hàng,nhưng sản phẩm không như mong đợi, test thử có mấy miếng khoai tây đặt nhiệt độ lên đến 200oC luôn nhưng 20phút khoai chỉ ấm ấm còn nguyên luôn không nóng và vàng gì hết, mình đã làm đi làm lại mấy lần nhưng vẫn ấm không nóng. Mình rất thất vọng, mong tiki có phản hồi sớm để mình được bảo hành đổi lại sản phẩm!",negative
"giao hàng nhanh, bọc gói cẩn thận. Hàng đẹp, chuẩn có đầy đủ giấy phiếu xuất kho bảo hành, dễ sử dụng.",positive
"Tạm ổn, nhưng chiên thức ăn theo hướng dẫn thì không chín hoặc chưa đủ độ chín, phải để nhiệt độ cao hơn hoặc thời gian dài hơn hướng dẫn sử dụng.",neutral
"Nồi mới mà bị xước rồi, yêu cầu tiki xử lí sớm",negative
"Sản phẩm được Tiki đóng gói cẩn thận, giao nhanh. Nồi chiên dùng cho các món ăn hàng ngày gọn, tiện (không nhanh lắm vì để chiên giòn thường phải mất 30-45 phút. Lớp chống dính của nồi không tốt lắm",neutral
"Mình đã mua 2 sản phẩm này, cái đầu mình dùng rất tốt, tuy nhiên cái sau mua đi tặng lại báo lỗi E1, Tiki đã hỗ trợ đổi sản phẩm mới giúp mình, quy trình xử lý khá nhanh",positive
Nồi không nướng được cá và gà. Nhiệt độ 200 độ trong vòng 40 mà miếng thịt còn tái mét. Đề nghị trả sản phẩm hoặc bảo hành. Cảm ơn!,negative
"Xài tốt, tiện lợi, đồ ăn ngon, đảm bảo sức khỏe vì không phải chiên dầu. Cần cân nhắc kỹ khi mua, vì lớp chống dính luôn dính vào đồ ăn, phải trải lớp giấy bạc bên dưới, ảnh hưởng đến nhiệt lượng tiếp xúc bên dưới.",positive
"Tiki kiểm tra giúp mình vì sao màn hình LCD bị mờ, có lúc tắt hết đèn, nồi mới mua dùng được vài lần đã vậy là sao nhỉ",negative
"Nồi chiên hoạt động tốt, giảm lượng dầu mỡ phải dùng hàng ngày. Tuy nhiên nhiệt độ có vẻ yếu, căn thời gian theo HDSD không đủ làm chín thức ăn, thường phải tăng 5-10' so với hướng dẫn",neutral
"Nồi thiết kế đẹp mắt, sang trọng. Dùng nồi tiết kiệm được nhiều thời gian. Điểm trừ là chiên xúc xích hoặc khoai tây thì hơi khô, mình vẫn cần phết dầu. Tóm lại, so với giá cả thì rất đáng. Tiki đóng gói cẩn thận, giao hàng rất đúng giờ.",positive
"Khi nhân viên giao hàng tới, không thấy hỏi hay có thủ tục để xác nhận đúng người nhận. Có trường hợp nhận nhầm. Dẫn đến thất lạc hàng hoá.",negative
"Hàng mua về, vừa khui thùng phía trong lòng đã rỉ sét! Chất liệu nhìn rất rẻ tiền, nhựa ko điều màu, các chi tiết không hề sắc sảo",negative
Hình như sản phẩm mình mua bị lỗi. Làm sao để liên hệ hỗ trợ ạ?,negative
"nồi chiên không vàng, chỉ ấm ấm, chiên rất lâu, vui lòng hiên hệ lại",negative
Thức ăn chiên nướng rất ít dầu vẫn ngon. Có nhiều chương trình nấu sẵn. Không sợ dầu văng làm bỏng và bẩn bếp. Mình lót giấy bạc mỗi lần nấu nên không cần rửa nhiều sau khi sử dụng. Tuy nhiên vẫn phải căn để lật mặt đố ăn cho chín và vàng đều.,positive
"Mua đợt sinh nhật tiki, hôm nay mới lấy ra dùng, bấm nút mở/tạm dừng mà không khởi động được, tiki làm ăn chán quá",negative
Theo mình nghĩ cũng là ít mỡ tốt sức khỏe nên mua lò nướng chứ chiên không dầu này thức ăn mềm không giòn nên là ăn không cảm thấy ngon. Gần như tất cả chế độ mang tính chất là hấp chín,negative
"Mình đánh giá cao chức năng, tuy nhiên lớp chống dính đã tróc sau 1 tháng sử dụng cần cải thiện vấn đề này. máy nướng thịt, khoai, cá ăn rất ngon và ít dầu mỡ",positive
Sản phẩm dùng được,neutral
"Gói kỹ , chưa dùng thử nên chưa đánh giá sâu hơn được",neutral
"Mình mới mua và dùng được vài lần. Đã thử rán đậu, nướng bánh đa, nướng mực, chiên gà... Cơ bản thấy ổn so với mức giá khuyến mãi (gần 2 triệu). Lâu dài chưa biết thế nào, tạm đánh giá 4 sao.",positive
Khá tiện lợi. Chạy không ồn. Tiếc là không có nút nguồn để bật tắt. Mỗi lần dùng xong là rút phích.,positive
"Sản phẩm tương đối tốt, đẹp, dễ sử dụng, món ăn ngon, vệ sinh sản phẩm dễ dàng. Điểm trừ duy nhất là lớp chống dính quá mỏng, mỗi lần chiên lại dính luôn vào thực phẩm, không biết có độc hại gì không",positive
Sao mình mua và nhận nồi ngày 19/3 mà đến giờ vẫn chưa nhận được quà tặng vậy. Trên quản lý đơn hàng lại thể hiện trạng thái: on hold. Không hiểu lý dó vì sao,negative
Sản phẩm như mô tả. ,neutral
"Hàng được đóng gói cẩn thận, có phiếu bảo hành, hướng dẫn sử dụng và dây điện kèm theo, còn độ bền thì phải chờ sau 1 thời gian sử dụng mới biết được",neutral
Mình đã dùng thử để chiên cá và gà nhưng thực sự thất vọng vì món ăn không vàng giòn như sách hướng dẫn. Sau vài lần như vậy hiện mình đang đóng hộp cất đi chứ không muốn dùng nữa,negative
"Giao hàng đóng gói cẩn thận, nồi thiết kế đẹp, hiện đại, mới sử dụng vài lần thấy cũng tiết kiệm thời gian và sạch sẽ. Lòng nồi hơi bé nên nếu chiên gà cả con chắc không vừa!",positive
Dùng rất thích mà giá lại hợp lý,positive
"vừa mới mua xong, chiên mẻ đầu tiên được khoảng 3' đã báo lỗi E1. cứ kêu bíp hoài không tắt. điện thoại đến hotline hỗ trợ mà cứ bảo đợi.",negative
"Máy dùng ổn, tuy nhiên dây rắc cắm điện bị lỏng nên mỗi lần dùng rất khó chịu. Mong nhận đc phản hồi",negative
Nồi chiên bị lỗi kỹ thuật không chạy được. Tiki liên hệ để bảo hành giúp mình với,negative
chất lượng thực phẩm sau khi nấu tạm chấp nhận được so với mức giá mua khi khuyến mãi. để dùng thêm 1 thời gian xem sao.,neutral
Quà khuyến mại không dùng được,negative
Nhận nồi nhưng nồi cắm điện không nóng. Vui lòng cho mình đổi sản phẩm,negative
"Tiki giao hàng rất nhanh, sản phẩm đúng như hình, tuy nhiên khay chiên nhìn hơi bị mỏng không biết lớp chống dính có dùng được lâu không.",neutral
mình đặt mua nhận máy ngày 20/3/2019 mà sao không có khuyến mãi bộ vá. trong khi giới thiệu sản phẩm lúc mua có. Hiện chưa sử dụng sản phẩm nên sẽ đánh giá sau,negative
"Sản phẩm xài ổn, phần vỏ nhựa không được cứng cáp",neutral
Giao hàng quá chậm trễ so với ngày hẹn.,negative
"Tuy lòng nồi phủ chống dính nhưng vẫn dính và sau vài lần sử dụng bị tróc lớp chống dính, và đương nhiên càng bị dính thức ăn, hãng lock & lock có tiếng nhưng nếu làm giá đựng bằng inox thì sản phảm hoàn hảo",negative
Sản phẩm chất lượng rất tốt,positive
"Sản phẩm xài tốt, có thể chỉnh nhiệt độ và thời gian tùy ý, có thể kiểm tra thực phẩm khi đang trong quá trình chiên.",positive
"Nói chung là được, sử dụng tốt, tuy nhiên phần khay nướng bị mỏng và chống dính không cao",neutral
"Lớp chống dính của nồi không tốt, chiên thì thường bị khét nên chà dễ tróc lớp chống dính. Giá hợp lý với thể tích nồi xài được cho 2 người ăn ít, tuy nhiên ai muốn mua nồi tốt, thể tích lớn thì không nên mua.",negative
"Nồi này nhỏ lắm mọi người nhé, nên mua nồi 5.2l trở lên.",neutral
"Em mới mua nồi được 2 ngày , về chiên nồi kêu rất to. Vui lòng tư vấn cách khắc phục hoặc hỗ trợ đổi cho em nha. Cảm ơn!",negative
"không hình dung được kích thước, chứ không thì mình mua loại 5.2l rồi",neutral
"Sản phẩm ở mức trung bình, phần nồi chiên có vẻ hơi mỏng, hoàn thiện chưa tốt dễ gãy. Nồi chiên ổn cho đồ ăn ngon ít dầu mỡ",neutral
"Dùng chiên ngon, giòn, hình thức đẹp. ",positive
Chất nhựa mép viền rổ chiên không chắc chắn lắm,negative
Lớp chống dính cực dởm . Lò đang kêu ầm ầm chưa biết bảo hành kiểu gì đây,negative
"Tiki đóng gói kỹ, nhưng dùng 1 thời gian thì dây cắm điện bị chập chờn, lúc được, lúc không",negative
"Thiết kế nồi rất sang trọng, gọn nhẹ phù hợp với căn bếp nhỏ. Bảng điện tử rất dễ sử dụng cho người lớn tuổi. Tuy nhiên lớp chống dính chưa được tốt lắm.",positive
Dùng ok đó nên mua,positive
mới dùng vài lần đã bị bong phần chống dính,negative
"Giao hàng nhanh, giá hợp lý",positive
"Sử dụng 1 thời gian mình thấy khá tốt trong tầm giá, đồ ăn chín đều, tiết kiệm thời gian, có điều khung nướng dễ tróc dính đồ ăn",positive
"Lớp chống dính mỏng, nên dùng giấy dầu.",neutral
"Đóng gói cẩn thận, nồi đẹp, vừa ý. Nhưng chưa sử dụng",positive
"Sản phẩm đẹp, tiki giao hàng nhanh, mình mới nấu thử món chả lá lốt và khoai tây chiên và cảm thấy hài lòng",positive
"Sản phẩm đúng như mô tả, đóng gói cẩn thận, giao nhanh. Nồi dễ sử dụng và rất tiện lợi chế biến món ăn. Độ bền thì chưa biết",positive
Hiện tại sử dụng bình thường. Kiểm tra ngoại quan thấy sản phẩm đúng như mô tả. Để dùng 1 thời gian mới biết được chất lượng thực tế,neutral
"Hàng đóng gói ok, sản phẩm tạm ổn. Khay bên trong hơi mỏng, mua lúc sale nên giá hỗ trợ ok",neutral
"Nồi chiên tốt, sử dụng thấy hài lòng.",positive
"Rất tiện lợi, nướng thịt, cá ngon. Tuy nhiên chống mà vẫn dính quá, nên vẫn phải xịt thêm dầu trước khi chiên, nướng. Dây nguồn hơi kém chất lượng, dễ hư hỏng do quá công suất.",negative
"độ chống dính không tốt, mọi người nên cân nhắc trước khi mua",negative
